date,category,region,supplier,order_quantity,lead_time_days,transport_time_days,inventory_level,demand_forecast,production_capacity,weather_impact,inventory_coverage_days,capacity_utilization,true_anomaly
2025-02-22,Snacks,South,Supplier E,4834.228802398545,4.9384466620648055,2.5620541414253597,5539.048339572321,5203.232576443654,6155.921816015951,0.0,31.936194999137598,0.8452401982926957,0
2025-03-16,Food,North,Supplier D,3918.2525127011595,4.9578102995394655,2.9042850153837247,6564.846002443148,4445.147054939742,5618.929096281712,0.0,44.30570634427846,0.7911021795739134,0
2024-07-28,Home Care,Central,Supplier C,5565.68707966939,5.504712365650561,2.7755129594354693,7766.948398714516,5389.052653902666,6547.971791728974,0.0,43.23736785030194,0.8230109758123594,0
2024-12-13,Personal Care,North,Supplier C,4939.268589614507,4.519042529583886,3.0043250886544595,5023.934145217905,4081.62879733692,5628.9315787326195,0.0,36.92595084954171,0.7251160793565584,0
2024-08-19,Personal Care,West,Supplier E,6551.155044595704,6.096700632108305,2.309585819361523,4143.520785867251,5782.253937259237,6071.66454466833,0.0,21.497780091432276,0.9523342231310802,0
2025-01-13,Home Care,North,Supplier B,2833.619156584222,6.423962271769807,2.769858824641582,5036.8885746340875,5504.199283909634,5947.521517445388,0.0,27.45297716250047,0.9254610122493222,0
2024-06-28,Food,Central,Supplier C,7188.056759288627,6.461284277535237,3.0759548753632897,7561.866184533488,6762.810904126237,5492.659563216338,0.0,33.54462940810478,1.231245233077241,0
2024-12-09,Food,West,Supplier E,5531.990607611804,3.15608521173472,3.005100735712435,7599.934985173831,5262.4636061750125,6030.245497605788,0.0,43.325344670826865,0.8726781701117126,0
2024-11-28,Snacks,East,Supplier D,4186.987878279628,4.770342731271571,3.2234467888239413,8499.499221849299,5618.189717892831,5344.033922557961,0.0,45.38561163988497,1.0513012827590067,0
2024-08-12,Snacks,East,Supplier E,5733.989227418566,3.0647694151922424,3.1942871809987667,7704.497777335487,3395.5155407886564,5778.194386612699,0.0,68.0706451033884,0.587643009839823,0
2025-03-02,Beverages,North,Supplier C,6297.421421289704,21.17359969028329,11.18578606249167,8449.274696766273,5647.527068075151,6015.137077247653,0.0,44.88305020012614,0.9388858467477005,1
2024-07-11,Personal Care,North,Supplier D,5114.346891303689,2.602501128870342,3.060059441537561,7324.6753783423965,5858.8104201278375,5286.330905463321,0.0,37.50595182178249,1.1082943018328402,0
2024-05-20,Snacks,Central,Supplier E,3235.079615855157,5.450266634639487,2.600003452652482,9072.223636207522,6154.249164049606,6311.750820460261,0.0,44.22419402127929,0.9750462809938417,0
2024-03-23,Food,Central,Supplier A,4706.152963652894,5.219309635580174,2.864885840486356,8891.465004760283,4908.419717107349,6130.187334254731,0.0,54.344160751600754,0.8006965284208698,0
2025-01-19,Home Care,South,Supplier D,6039.395053042138,4.567398893443234,2.472191264025147,7509.9610702137215,4492.295961502791,6266.000388144363,0.0,50.1522682470465,0.7169319634902156,0
2024-11-30,Food,Central,Supplier A,5496.6647342273745,4.208851889449699,3.5327122161381292,8799.517152008586,3819.436702251041,6001.234538070026,0.0,69.11634755058877,0.6364418317633953,0
2024-08-08,Personal Care,South,Supplier B,4843.4929691646275,5.31403162435367,2.863252849734634,4482.828041653046,8788.622405547472,5424.658209354112,0.0,15.302152606386082,1.6201246357591055,1
2024-04-27,Food,West,Supplier D,6308.315830891435,11.056945604190597,3.5319717231140317,2619.194069056527,4776.953992899856,5999.963574043762,0.0,16.448938421530887,0.7961638323214617,1
2024-08-28,Beverages,North,Supplier A,5739.305840832297,3.9205378852326733,3.1557480343442226,9356.744962073932,3223.7058025165516,6311.548541824712,0.0,87.0744311230543,0.5107630530216213,0
2024-03-30,Personal Care,West,Supplier C,5816.3391559383435,3.7975837980652907,2.5571688691718846,6639.775930102356,4108.603252726831,5404.845605266868,0.0,48.481993916270326,0.7601703272935519,0
2024-11-09,Home Care,Central,Supplier C,4589.365308019199,4.796159069261351,3.12555329950076,9340.73593271265,4880.569845684586,5444.586991706027,0.0,57.41585241919091,0.8964077262645205,0
2024-06-28,Beverages,West,Supplier B,4492.616318253901,4.417692430467238,3.4048591325439226,8486.040158175536,4860.4831074391905,5876.957807024445,0.0,52.37775733766423,0.827040667474197,0
2024-08-15,Personal Care,West,Supplier D,3300.0402793169787,4.6157619815363296,2.9612096041987432,7873.216536474316,3927.545621966253,5814.335232483837,0.0,60.13844747549542,0.6754934940840067,0
2025-01-19,Home Care,West,Supplier D,4740.608244062744,5.521808740018732,3.037014676170619,5184.50990682337,3689.5230205872267,5991.918082690617,0.0,42.15593623805226,0.6157499100739507,0
2024-10-15,Beverages,Central,Supplier D,5935.392053798128,5.963296604859499,2.724271345822461,10309.618336121666,3823.938789252585,5854.1510271480265,0.0,80.88219166920884,0.6532012535241165,0
2024-07-30,Beverages,West,Supplier B,4795.906702984413,6.450480784895886,3.0120516132386737,7455.329207968867,4601.233057075617,6079.999772898594,0.0,48.608682382460415,0.7567817810759578,0
2024-08-20,Personal Care,South,Supplier D,5445.538846529005,5.060136977968292,3.1189490944010707,8951.845380733374,6716.817428774939,6610.909009724679,0.0,39.98253105280283,1.016020250603127,0
2024-05-14,Snacks,Central,Supplier C,6111.19935665328,5.34758910256277,2.710592092940745,7829.038814943829,5754.305177460545,6269.194194298679,0.0,40.81659856489689,0.9178699844221793,0
2024-07-19,Beverages,West,Supplier A,5372.832991798632,5.188846357130914,2.4603520316601726,7592.846996656418,4992.774963495817,6028.075827168209,0.0,45.62300755894731,0.8282535101820805,0
2024-08-29,Beverages,Central,Supplier C,5470.514761760802,3.3258143011860968,3.6439852497915974,8289.211757595484,5298.501688809332,5446.644226527114,0.0,46.93333461666717,0.9728011356063474,0
2024-07-15,Home Care,East,Supplier C,3642.177537962446,4.630302944028913,3.3020602529923706,8039.858425162771,5714.2783864921275,5639.00670611223,0.0,42.2093108598001,1.0133483934853826,0
2024-06-04,Food,South,Supplier A,4677.435215898023,4.634901777259336,2.726170947314308,7599.510814736318,5408.056785836092,6420.867089523423,0.0,42.1566069792743,0.8422626898258215,0
2024-07-12,Personal Care,West,Supplier C,6726.6265064965955,4.489187174230389,3.1098286285790278,7917.028162081771,4522.611023915469,5765.757303070842,0.0,52.51631051321924,0.784391500749906,0
2024-07-03,Personal Care,East,Supplier B,5103.7971810960935,4.959060671381162,2.2607106661635052,8640.596984407564,4038.970614085615,5516.123935753144,0.0,64.17920165802232,0.7322117235087384,0
2025-02-24,Snacks,East,Supplier A,6896.738181996575,4.7805194467856715,2.011464513044822,8746.728765137443,4687.253246347016,7049.016559389397,0.0,55.982011033567396,0.6649513739762072,0
2024-11-30,Snacks,Central,Supplier C,4276.884369361052,4.0136732360749425,3.5420665437389003,8065.035819115894,5703.817500220729,6762.229686963338,0.0,42.419147275331596,0.8434817751335651,0
2024-11-03,Personal Care,East,Supplier E,5233.94745213454,4.8489740461529465,3.1147755701307704,8931.405484721658,4556.647942100183,5937.773290433573,0.0,58.80247233192077,0.7674001210927774,0
2024-07-11,Snacks,South,Supplier C,4617.321562448132,4.360949602914969,2.9761487652576917,7363.89529333537,3805.791933776115,5458.6677492156305,0.0,58.04753981410301,0.6972016082720878,0
2024-06-28,Home Care,South,Supplier B,5591.984685124553,2.3807572730831077,3.1163286024064765,11337.329571494683,3248.8968065031095,6361.679423636474,0.0,104.68780863216222,0.5106979761400755,0
2024-08-21,Personal Care,North,Supplier D,5895.008668060121,3.6029310796895366,4.613065829459851,10228.382912011672,4691.07231448961,5754.966000835438,0.0,65.4118007118668,0.8151346704409055,0
2025-03-05,Snacks,South,Supplier C,5602.4660957009,5.088914325813079,3.434547643122662,9143.664492247417,3876.921981715943,6444.266381406024,0.6637736354692465,70.75456665393399,0.6016079647021152,1
2025-02-22,Personal Care,East,Supplier D,6041.8521437480285,6.091891314154109,2.4772798668125966,5087.629259244424,4407.135702261359,5755.473294618687,0.0,34.63221649812527,0.7657295024515168,0
2024-10-01,Food,South,Supplier E,4986.827011477673,2.572796742321735,2.1598118040398377,8909.028708282473,6110.609275967989,6822.697783947628,0.0,43.738823606281954,0.8956294811042292,0
2025-01-25,Beverages,Central,Supplier C,4809.471632336323,4.129608366246343,3.527267881679708,7495.044375706918,4751.535259877754,5740.629184302076,0.0,47.321827361750955,0.8277028714676381,0
2024-08-31,Personal Care,North,Supplier A,3241.8069927240285,5.43145383399476,3.4280479271150037,6531.9789028859705,4124.5853027261,7182.3667423018,0.0,47.51007742695051,0.5742654824952946,0
2024-10-15,Beverages,East,Supplier D,5638.450935164565,5.878195463753168,3.2875303837752203,7456.8559245427705,5077.8761528926825,6097.528892439841,0.0,44.05496924316401,0.8327760708421738,0
2024-09-06,Snacks,North,Supplier E,5172.184092240157,4.579886438423982,2.5935604845503035,6698.247899105871,6528.859200372225,6692.1528170272195,0.0,30.77833826799629,0.9755992397185675,0
2024-08-29,Beverages,East,Supplier A,4932.085262437467,4.317217641578931,3.1816426949419876,4910.4343664869275,10358.605572513457,5729.949820495066,0.0,14.221318686513435,1.8078003991348177,1
2024-05-28,Personal Care,Central,Supplier A,4809.182594545655,6.219710749890194,2.6383274156282672,3979.9122778502333,4382.453692206235,5344.324873995909,0.0,27.24441071627146,0.8200200765357869,1
2025-01-04,Food,North,Supplier A,4963.120438656209,5.796092705998569,3.3313909430104807,9239.043187560173,5385.068918873381,4846.888597821553,0.0,51.47033395531596,1.111036247314146,0
2024-12-23,Snacks,West,Supplier A,4763.763868502083,5.858618398076016,3.4913284536361706,12143.787861184379,5111.787054834153,6638.3019190400155,0.0,71.26932947862225,0.7700443753804714,0
2025-01-19,Personal Care,East,Supplier C,4471.966161436695,4.531935997509255,2.728263620585232,5669.581355636893,4881.110119946154,6034.006954988021,0.0,34.84605683737025,0.808933459367523,0
2024-08-03,Snacks,West,Supplier C,5239.588880724169,6.113694237683679,3.565905080607712,7240.94794329634,4602.740467205129,5376.212274739146,0.0,47.19545667340123,0.856130716570051,0
2024-10-02,Home Care,North,Supplier C,5484.159118932953,3.0549312671362885,3.057426199781355,6585.462211486534,4073.4550426036963,6659.101525542927,0.0,48.50031834850347,0.6117124099968698,0
2024-07-27,Beverages,West,Supplier E,4229.432085613819,6.131230091659013,3.245936606220993,9844.052471539788,6163.476801540472,6577.997008380414,0.0,47.91477012980438,0.9369838255761077,0
2024-04-23,Home Care,West,Supplier E,4599.264430812609,4.93346784655811,2.345183318154598,7669.174464532193,3145.521598761857,6691.192920185267,0.0,73.14374634290485,0.47009877555208246,0
2024-09-13,Personal Care,North,Supplier E,4795.378248735132,5.128934191247815,3.11610725297745,8284.27429471588,4521.935027269435,5330.106985778571,0.0,54.96059260974165,0.8483760343525101,0
2024-04-12,Food,Central,Supplier B,5004.813307376785,4.054747341922523,2.662207806292666,8950.528297959589,4500.893845572715,6623.205650522877,0.0,59.65833857710555,0.679564259825963,0
2024-11-14,Snacks,West,Supplier E,4871.814530414233,3.1859736518918496,3.237316727007087,5817.816724194887,5568.097622157474,6192.020987837771,0.0,31.34544571045427,0.8992375240804588,0
2024-08-26,Beverages,West,Supplier C,5659.721199656394,12.820436396874497,3.7335813348256313,2938.1942282999757,5912.09458084537,6713.811518653788,0.0,14.909407426360103,0.8805869161532295,1
2024-04-28,Snacks,Central,Supplier C,3347.6329842961904,5.551394549591397,3.144760104658176,9495.898930546871,4595.939570975256,6271.365582272191,0.0,61.98448946445903,0.7328451053733805,0
2024-11-06,Personal Care,West,Supplier B,3524.962801659883,5.702692384818765,2.5495725467834083,7177.86814923812,4973.669267041818,6086.507781423819,0.0,43.29520780645286,0.8171630507434142,0
2025-03-21,Snacks,West,Supplier B,5193.569399253578,5.594778595824586,3.313233045888793,5429.535546396962,5050.188133029515,6629.99261723111,0.0,32.25346503956804,0.7617185153274921,0
2024-05-11,Beverages,West,Supplier E,4397.314152172211,5.368161695053457,7.907977642834491,6646.605668473628,5747.993615468626,4272.870483772101,0.0,34.69004723971883,1.3452300127745231,1
2024-12-10,Personal Care,South,Supplier D,5884.242305773811,4.07621356380704,4.029300873200155,7570.597919592102,5729.457402626758,6540.882799386516,0.0,39.640392034966055,0.8759455838536255,0
2024-12-29,Snacks,Central,Supplier B,6169.80095258855,5.767476072520033,3.1269839804504715,8250.140779834142,4315.427809950962,5755.976299674606,0.0,57.35334578516255,0.7497299476710702,0
2024-04-17,Food,West,Supplier A,5233.74717642291,3.9643776525246714,2.7072625043879657,7893.780035074221,5194.11126129268,5913.795313002761,0.0,45.592670071778535,0.8783041999901993,0
2024-11-02,Personal Care,Central,Supplier C,3928.025083725821,6.107064236065135,3.3853206128231887,7078.673237085539,5144.926613225578,5133.093203876668,0.0,41.27565135072516,1.0023053174526373,0
2024-12-23,Personal Care,East,Supplier A,6054.593516227059,4.916018131193827,2.936160963847203,9408.970158272705,4695.681047835118,5719.937965466703,0.0,60.11249526377385,0.8209321632829958,0
2025-01-01,Food,East,Supplier C,5198.902662150327,4.9492907801345165,3.0401254948558867,7806.408595157137,5136.4035606289435,6395.196769319485,0.0,45.594598455974456,0.8031658361585503,0
2024-06-26,Home Care,West,Supplier C,3513.064027472882,5.865926618305102,2.5357619848122237,8314.102042996885,4818.168985688602,6282.093908799194,0.0,51.76718833041501,0.7669686342860772,0
2024-12-30,Beverages,Central,Supplier B,3601.4803519348156,6.001468625534139,2.9387825935982934,7158.566033917352,4942.101539203038,5510.233945034847,0.0,43.45458694322016,0.8968950481052186,0
2025-02-01,Home Care,Central,Supplier B,6516.946789708645,5.770638678950139,6.374246487596493,10263.41039636032,3579.5943194587508,3366.250479965775,0.0,86.015979580995,1.0633772919640683,1
2025-01-19,Snacks,Central,Supplier A,6351.13591326123,4.179542150444331,2.935825662131561,7412.553342189709,3973.8347651382337,7486.537642685143,0.0,55.96020303022229,0.5307974065983547,0
2024-08-15,Food,South,Supplier C,2482.856857903755,5.762669550438552,2.704556318784589,8112.039299889891,5535.979958615872,5548.637772710678,0.0,43.959909684633836,0.9977187528519055,0
2024-03-25,Home Care,East,Supplier A,3642.209104742123,4.185210390029552,3.1441145651726474,9552.499163190321,3710.470910862793,5897.059098978065,0.0,77.23412520408968,0.629207007863598,0
2024-04-25,Personal Care,Central,Supplier D,6140.855495621656,5.787901401727659,2.538263791579083,8420.06339158994,5223.098288276125,5689.202287224287,0.0,48.36246377264117,0.9180721698022851,0
2024-09-29,Snacks,Central,Supplier A,4981.507411606952,3.5748368039377354,2.4205026997380026,8382.634544656223,4726.716617077094,5952.557121903463,0.0,53.20374727588307,0.7940648901434854,0
2024-05-09,Snacks,South,Supplier E,5701.849285492093,4.906319938061635,3.3547680853632205,5039.516735905079,5727.589256396848,6136.953000240912,0.0,26.39600978863858,0.9332952779941457,0
2024-04-07,Home Care,South,Supplier A,4938.047253901903,4.1791088604943285,3.3088750890436422,9020.952502540827,5383.920487887017,5651.333530706237,0.0,50.266079464787225,0.9526814261861833,0
2024-09-09,Home Care,Central,Supplier E,5654.492490071204,5.869935652448026,2.346197759659824,8083.380410320236,4392.048746588848,5861.540102964083,0.0,55.21373425054754,0.7492994451011027,0
2024-10-27,Food,North,Supplier E,5005.8335466654335,6.115166774089014,2.085222476783769,8812.347654758825,4599.0764869156055,6043.621599296388,0.0,57.48337310651386,0.7609802187898462,0
2024-08-26,Beverages,Central,Supplier E,4562.3917432430335,5.198996513791933,2.495628977301716,8274.819572553255,3013.015966895923,6235.800983003776,0.0,82.39073071768179,0.4831802642688827,0
2024-05-06,Home Care,Central,Supplier D,6058.743829914809,5.166109143937884,2.935850502763401,7161.263664315692,4682.641696326544,6733.24645249267,0.0,45.87963885812737,0.6954508095560671,0
2024-03-27,Home Care,South,Supplier A,5202.054616025646,5.704177122481136,3.577174787382753,9341.460749824393,3656.8661316562284,5992.760570667625,0.0,76.63496896119814,0.6102139554106755,0
2024-06-28,Personal Care,South,Supplier A,5652.388716243567,6.1211148799491175,2.92362771609374,8297.189916919873,4603.164277792299,5719.082182405171,0.0,54.074910753994956,0.8048781484473142,0
2024-11-09,Snacks,Central,Supplier D,5157.447924960767,5.037311174662162,2.6153194756359843,6065.920263435635,4225.873589439718,6348.169573849438,0.0,43.06271923462726,0.6656837912534226,0
2024-04-27,Beverages,Central,Supplier C,4513.643106450187,4.50032467505202,3.0742931145415304,9962.775734519244,4011.033718299467,6200.086439486405,0.0,74.51527287641277,0.6469319028771038,0
2024-12-26,Personal Care,Central,Supplier B,6608.389311357192,5.647267486440488,2.9429919423752096,5854.280653418792,5868.952060908192,5903.586202087636,0.0,29.92500497190739,0.9941333724970093,0
2025-03-05,Food,South,Supplier A,5354.968254757666,3.1412726289063286,2.309496346273501,9351.393851375813,3651.410192693652,6242.508362413413,0.0,76.83108737074488,0.5849267603194659,0
2025-01-17,Food,Central,Supplier B,4644.951355627849,5.909651539558825,2.3124685575406443,10230.397657895312,3933.241397929339,5808.425710637078,0.0,78.03028054632843,0.6771613504027987,0
2024-09-18,Home Care,Central,Supplier D,6278.329470318716,4.289813050558288,2.3259012489423534,6340.556846055106,4171.610060948929,5734.807990472784,0.0,45.59791126268019,0.7274193081754803,0
2024-06-24,Home Care,West,Supplier C,3679.176226121043,4.759772133727551,4.239925767453968,7815.857319893168,4366.993747016468,5050.34142260342,0.0,53.69270788559955,0.8646927765064464,0
2024-06-28,Food,North,Supplier C,7236.283650795986,5.916051323118311,8.542717669741867,7676.077630798735,4010.89933967561,2880.0577200179823,0.0,57.414138182432325,1.3926454708868012,1
2024-09-25,Home Care,East,Supplier C,4820.850242336572,4.584490483610309,2.703141970732319,7743.543267228667,4476.766356924337,5118.73850957473,0.0,51.8915394495729,0.8745839133119286,0
2024-07-15,Beverages,North,Supplier D,3731.9857926166233,5.647408878574803,3.554133411414466,10745.357532849595,5071.938885136979,5680.298075582015,0.0,63.55769130620781,0.8929001291217094,0
2024-09-28,Home Care,West,Supplier E,6905.941348457565,6.138908754074414,2.7159718561692676,6357.921690624322,5402.872882226069,6289.740368298661,0.0,35.30300543368378,0.8589977591853311,0
2024-11-29,Snacks,East,Supplier E,4536.832386927209,5.110033090047506,3.537590198486865,7540.149432681503,5359.177161669228,5247.4151630822,0.0,42.208808583217085,1.0212984860381014,0
2024-08-29,Home Care,Central,Supplier B,5243.244569855628,5.311448155824712,3.0401532285347272,10254.983748232626,3082.617679502042,5905.077527916817,0.0,99.8013845481726,0.5220283162970635,0
2024-12-02,Personal Care,West,Supplier E,5717.690741439464,4.880564126056281,2.6705743751013515,7515.576757491278,5142.1763041602935,6032.7368338836495,0.0,43.846669073233315,0.8523786874439131,0
2025-02-07,Beverages,Central,Supplier E,6184.1725276601455,25.577989985318602,13.35964069165794,6596.330426200256,5197.708643441814,5880.702897834383,0.0,38.07252894709564,0.883858398178203,1
2024-07-27,Personal Care,South,Supplier C,5299.774563721565,3.883595220049968,3.0687597863618423,8394.522022654623,4203.840770659942,5759.332586379753,0.0,59.906089316533304,0.7299180430388074,0
2024-04-08,Personal Care,West,Supplier C,4352.684591669963,4.706261913441925,3.1991338860896628,9208.460812560523,6300.915785676425,6162.69440677632,0.0,43.84344018766455,1.022428725128431,0
2024-12-27,Snacks,South,Supplier B,5218.992523333993,18.5589719650874,12.431014046368217,7410.738544777554,5778.899608633128,6232.0496002833015,0.0,38.471365034824,0.9272871654247467,1
2024-10-30,Beverages,West,Supplier A,4580.684454668279,11.59171928743706,3.102507386435464,2460.2830871653896,4635.27805517306,6000.763064269815,0.0,15.923207138046438,0.7724481046040251,1
2024-05-14,Beverages,West,Supplier B,5249.011676364524,2.9970509793278373,3.400276944043372,5935.077358888155,4263.62852525859,5787.119541098536,0.0,41.76074902206583,0.7367445056179451,0
2024-05-18,Beverages,South,Supplier B,6628.149545756858,5.263928153504887,4.291903424408834,6018.459374872108,6286.300014848663,6432.367966525054,0.0,28.721788781903996,0.9772917295097934,0
2025-02-07,Beverages,East,Supplier D,5755.925191643793,6.691602165377414,3.624395950274779,2508.163969759124,8388.615013814924,5344.629969875875,0.0,8.969885847527324,1.5695408402632116,1
2025-03-16,Beverages,North,Supplier D,5206.646438098339,4.543894264859429,3.1098225801415227,8885.026129987593,4876.533351894366,6343.68927923761,0.0,54.65989149773412,0.7687219750587204,0
2024-09-11,Snacks,Central,Supplier B,5738.4908326063405,5.965133590572379,2.8446965425502135,9142.246971477629,4865.210937413264,6209.847195660828,0.0,56.373179430972705,0.7834670941360461,0
2024-12-26,Home Care,West,Supplier B,5810.080651909186,6.125692816016916,2.8996325409990042,6226.975928812905,6872.794024094383,6099.513421906635,0.0,27.180980138423795,1.1267774244762674,0
2024-07-13,Personal Care,Central,Supplier B,3922.1258970312747,3.8008627656517295,2.3719353526947753,9086.63105709887,4605.136262303665,5995.052252136677,0.0,59.19454196054597,0.7681561508763102,0
2025-01-03,Beverages,South,Supplier E,5041.722711215698,4.016206082309178,3.3322717712766083,8249.76056065217,4778.7222208810645,5055.015600543826,0.0,51.79058446588977,0.9453427246331273,0
2025-02-26,Home Care,Central,Supplier D,7562.527659332516,5.990798088352207,2.4925386541708288,6681.192958323023,4052.0436033010265,6693.676181005864,0.0,49.465358316086295,0.6053539928924561,0
2024-08-19,Home Care,South,Supplier B,6212.820985031866,13.195967065655303,2.8137728439753684,2862.028910989959,4449.450501962724,6419.335524442596,0.0,19.296959768812837,0.6931325656714414,1
2024-07-26,Personal Care,Central,Supplier C,4496.5644408388,3.7092111338494074,3.3351743514509997,8344.734732356488,3871.7470251421514,5519.304912052847,0.0,64.65867742521306,0.7014917796418855,0
2024-08-23,Snacks,North,Supplier C,4396.792103882379,4.363140413071393,2.881337348101737,9934.344836248169,4070.3400722701904,6379.404842507811,0.0,73.22001105456077,0.6380438571868559,0
2024-12-19,Food,North,Supplier E,4363.474276824398,5.419660244812065,2.7538560047353737,8053.283646166936,3171.0435079730423,6094.41984976181,0.0,76.1889607561518,0.5203191749411517,0
2024-07-03,Food,North,Supplier E,5866.319950262057,4.206063325895166,2.4012596569471785,6597.618725890646,5593.372113880891,5708.4989852717745,0.0,35.3862674871079,0.9798323742041618,0
2025-01-14,Home Care,North,Supplier A,6607.640921116217,2.2254631345656057,3.6026633661524055,5197.96656938086,4941.0717038273215,6595.896858694774,0.0,31.559751897677682,0.7491129424369264,0
2024-11-22,Personal Care,North,Supplier A,5582.167044480058,4.677986822792164,2.5833890672735604,10294.236270332913,5015.198363052738,5784.580370579565,0.0,61.57823993266841,0.8669943265997458,0
2024-09-13,Food,North,Supplier A,5157.162349868818,4.759006806144804,2.7070620865260255,9562.775915479644,4752.805524120418,6678.06329979811,0.0,60.36082814844009,0.7117041739128325,0
2024-04-29,Home Care,South,Supplier E,4555.8446423672285,5.0092264341443276,2.1041352900830694,8453.115273157402,4864.5894157656085,6267.140182475064,0.0,52.13049581797244,0.7762056175747533,0
2024-09-07,Snacks,West,Supplier E,5329.373145583527,6.25888337328953,2.99006947609605,10216.990950898191,6257.225164125393,6478.2793632121775,0.0,48.98492870038636,0.9658776371482107,0
2024-11-23,Food,Central,Supplier E,4179.878279903791,5.053522797899046,2.8333525568192206,8335.878649630391,4108.1044873487335,6289.5426865367235,0.0,60.87390431743976,0.6531642588486544,0
2024-04-16,Home Care,North,Supplier C,3064.2344527887617,5.242937354425707,3.0909289584842066,7203.444574073475,5050.521118451265,6266.365393879771,0.0,42.78832464093765,0.8059729685383499,0
2025-03-11,Home Care,South,Supplier E,6636.825690112449,6.055536973649419,2.4126841615212133,8832.698367575314,5045.692028542508,6107.615215823216,0.0,52.51627517658891,0.8261312886035214,0
2025-01-21,Beverages,South,Supplier C,3994.187329637891,5.010344015835762,3.367090396767568,6755.4114855983125,5827.790305556182,5636.590526472365,0.0,34.77516072854101,1.0339211759637041,0
2024-04-03,Snacks,South,Supplier A,4675.167626330681,7.1365207452901025,2.080394723576942,6506.528273220229,5194.789331298376,6031.262861172404,0.0,37.575315522529564,0.8613103840558812,0
2025-01-31,Beverages,West,Supplier A,5656.357450629291,3.736291706020998,2.953911250008797,9157.410664410903,5240.026960344616,6458.1954220205835,0.0,52.42765390547908,0.8113763393528841,0
2025-01-28,Personal Care,Central,Supplier A,6434.4668693460535,4.065852286892156,3.057744141569792,9283.638151346124,3667.5573865141296,6359.6298557928085,0.0,75.93859214431974,0.5766935292898303,0
2024-04-26,Beverages,West,Supplier B,5257.130652418621,5.613958408270814,3.0288870033530424,2178.248357922892,6179.111840041171,6250.626732430149,0.0,10.575541020997504,0.9885587645126949,1
2024-09-10,Beverages,East,Supplier B,3806.2890123391717,6.254313532938639,3.0788774355801336,6144.803476337216,3749.8004363427663,4952.123343452001,0.0,49.161044012760826,0.7572106299211995,0
2024-04-10,Food,South,Supplier D,4698.653550308449,4.799205003131376,3.3943358421304333,7332.425459550483,2571.71538226075,5893.387940546371,0.0,85.53542328355958,0.43637300109965754,0
2025-02-05,Home Care,East,Supplier D,4321.51459497492,3.9893788292105943,3.662349352486525,6933.042750230506,5157.479402496874,5840.855389325098,0.0,40.32808786521203,0.8830007008772756,0
2024-12-10,Snacks,North,Supplier D,4961.788972528679,6.760989585225352,2.9221960358435295,8714.733144748054,4564.534044082789,5448.371215969193,0.0,57.276819893886135,0.8377795607436082,0
2024-08-10,Beverages,North,Supplier B,6231.984471269636,4.20763110519569,2.516078682430193,8072.074756648384,5159.164519721723,6451.8788105686335,0.0,46.9382671891443,0.7996375429852537,0
2024-08-11,Snacks,West,Supplier B,2462.611403930116,5.339054451132979,3.2803586411463783,9747.359386454908,4831.940352481951,4987.345653445225,0.0,60.51829291382784,0.9688400781173205,0
2024-06-21,Beverages,Central,Supplier D,4588.6101699725095,6.314151811347785,2.8598803076279045,8475.886587850975,5016.392683683249,6418.317873950657,0.0,50.68913334129747,0.7815743598556792,0
2025-03-10,Personal Care,East,Supplier D,4515.950363612982,4.558394776578979,3.63230985581109,7033.134755492483,6004.303870594532,6664.619124701615,0.0,35.140467106952464,0.9009222820161316,0
2025-02-06,Beverages,Central,Supplier E,3743.23865510436,4.3778721627432855,2.699016692813937,5163.306707170332,4806.565580348358,5895.079130865565,0.0,32.226586452583796,0.8153521731679652,0
2025-01-03,Food,West,Supplier D,5585.490743749616,4.446312257970336,2.5709945556836096,8269.183976415765,5402.090296293443,5962.830528011159,0.0,45.92213489335525,0.9059607297098976,0
2024-10-22,Home Care,North,Supplier E,3585.024128123952,5.9015512565747645,3.0718968754763383,5434.507834645584,4527.980682569331,6483.779617846669,0.0,36.00616841564256,0.6983551183797208,0
2025-02-26,Personal Care,Central,Supplier C,3700.105720703675,6.0601477052026596,2.129791104381504,7014.567144618746,5542.309308011033,5618.172673287834,0.0,37.96919346135913,0.9864967900261412,0
2024-05-11,Beverages,Central,Supplier B,5851.069214020614,5.033725391762127,2.7662856431208582,3232.991449786877,5848.6801110299575,6330.388238386228,0.0,16.583184864341355,0.9239054368837463,1
2024-08-21,Snacks,North,Supplier D,6500.571368962668,6.883082253069734,2.8350797116958257,7237.3593276748525,3146.1994186500424,5541.092826161784,0.0,69.0104951845064,0.5677940286066925,0
2024-09-23,Personal Care,East,Supplier B,4923.903231388041,5.031966559270128,4.723043509631487,6025.948610109714,6695.994424497992,2772.0671497205067,0.0,26.99800012405844,2.4155238898787554,1
2024-05-23,Personal Care,North,Supplier B,3782.603881010734,6.292333214168165,2.5018639518649004,6912.085087835076,6452.67373708192,6147.995363324935,0.0,32.1359115746688,1.0495573525599098,0
2024-09-27,Beverages,Central,Supplier B,4294.44590822175,4.56799839574906,2.5602497638660244,9718.8568676777,3049.0369531982587,5986.656509352732,0.0,95.62550749819411,0.5093054776793793,0
2024-07-24,Personal Care,East,Supplier C,6008.001947245045,7.333756533705564,3.5784568453482,9714.722731362399,4767.49800662135,5139.49784441451,0.0,61.130949931411095,0.9276194194346359,0
