date,main_category,product_name,region,supplier,order_quantity,lead_time_days,transport_time_days,inventory_level,demand_forecast,production_capacity,supplier_performance,quality_score,market_growth,competitor_activity,worker_availability,weather_impact,political_stability,inventory_coverage_days,capacity_utilization,supply_demand_ratio,true_anomaly,anomaly_type
2024-09-15,Baby Products,Baby Wipes,South,SafeNest Infant Care,4072.066040062279,4.412860668008337,2.0654171194995326,6067.657016716279,4104.818105326071,6505.095306117881,96.72010741380508,92.33121530438684,0.6831659154368366,52.077909291570805,86.84494521957645,0.0,90.0,44.34537799989279,0.631015828694407,1.478179266663093,0,normal
2025-03-11,Personal Care,MintFresh Toothpaste,North,Grooming Essentials Inc.,4465.686997723826,4.006318989234258,3.6606558573262618,9859.36645274122,5648.034246189351,5375.163592369868,70.39874924861178,91.13850155267733,2.4348088296250046,65.6870354654054,93.58864982346245,0.0,90.0,52.36883855330656,1.0507650881931905,1.7456279517768853,0,normal
2024-06-22,Pet Care,Grain-Free Dog Treats,Central,PetHealth Distributors,4302.1262313841125,3.4850757246299473,3.2385621738430275,7290.240616796998,6424.090605851252,5980.950208663019,79.1652468340001,99.57377909012769,4.313533440252453,33.81584139288584,92.38502263507522,0.0,90.0,34.04485271498272,1.074091972300049,1.1348284238327573,0,normal
2024-11-11,Personal Care,Smooth & Silky Shampoo,East,HygienePro Ltd.,4645.938453132911,4.3224829281162025,5.017224816888278,7466.476652584179,6338.506653740928,5295.767584542375,91.28964108040527,102.47067133033917,1.9950819249333749,61.8900176032066,81.94550790216739,0.0,55.534325360330776,35.3386549567359,1.196900459197297,1.1779551652245301,0,normal
2024-07-07,Home Care,Antibacterial Floor Cleaner,North,SparkleHouse Ltd.,5299.850951770746,5.22085887245946,4.249433693082893,7365.061637462901,4259.382544670196,5244.536135063158,88.98107801012833,93.72991833117572,2.0381878942464295,56.76384628636376,91.61100715416146,0.0,90.0,51.87415002213551,0.8121562012307312,1.7291383340711834,0,normal
2024-04-15,Snacks,Caramel Popcorn,North,TastyBites International,4856.041606211988,3.7646369733275478,2.726951012191478,8560.246042590508,6052.281018182619,6059.429181611409,66.29314415881908,94.84723046760891,0.9809537288739101,62.97557217696294,87.90289615707944,0.0,90.0,42.43150318139547,0.9988203239588173,1.4143834393798491,0,normal
2025-02-09,Baby Products,Baby Wipes,North,LittleOnes Ltd.,5455.014061382096,6.3315880324877,2.5316532600947346,8472.255784842788,6611.965866235067,6097.5368393328645,85.99095575183108,94.61713829471974,1.9302862627221995,46.367770994686076,85.09101337796993,0.0,90.0,38.440560445604625,1.084366694364816,1.2813520148534876,0,normal
2024-08-19,Pet Care,Dog Food,East,PetHealth Distributors,5190.714966716795,4.311411975363373,3.2453310783049294,6643.595902905459,3976.8702776458103,6541.333725712688,81.98189892923202,95.0240727255778,3.7904635141071896,64.88654541777686,100.65613738049336,0.0,90.0,50.11676599246485,0.6079601568122905,1.670558866415495,0,normal
2024-07-05,Beverages,Mountain Spring Water,Central,AquaPure Sources,5241.936369473572,5.388466415048291,3.1747760508125307,8130.146308368481,6477.933501223872,5578.530903567106,77.53362433979594,93.71716580721203,2.2689637469889794,51.01870161201332,89.88618414160854,0.0,90.0,37.65157348481174,1.1612257085609503,1.2550524494937247,0,normal
2024-11-17,Personal Care,MintFresh Toothpaste,North,Fresh&Clean Co.,4706.203349859205,3.4967780655871383,2.8242440990503597,8235.32172164116,5766.201622229621,6043.35933337798,78.2912237924032,96.74501021866638,2.262632367108165,22.277281108111215,87.11383846616644,0.0,90.0,42.846169425776004,0.9541384690436007,1.4282056475258669,0,normal
2024-11-04,Snacks,Caramel Popcorn,Central,Sweet&Salty Ltd.,6193.1708649751445,3.3962479443336697,2.4630413956771116,7062.125359827673,4424.8105046478095,5755.241700407314,97.16844356740022,90.34109058278734,2.3265080976629746,83.96921046136748,92.78329142354866,0.0,90.0,47.880866439882354,0.7688313949238055,1.5960288813294117,0,normal
2024-06-24,Beverages,PowerCharge Berry Blast,Central,FreshJuice Packers,6514.782046194154,5.59476491477693,3.5148564477675794,9544.761368819702,2821.29533457869,6210.9078553812915,88.6569852421806,96.06913997803947,2.6031114246684934,56.505057985671776,82.59026493463661,0.0,90.0,101.49339473790015,0.4542484609772864,3.383113157930005,0,normal
2024-05-18,Beverages,Sparkling Citrus Soda,South,FreshJuice Packers,5031.781568161591,5.2105467634411475,2.979714063594924,7893.04419850069,4819.873376501692,6300.955303080203,80.114058419005,91.85515530425458,3.478916554047583,60.755859903691295,84.74070703877562,0.0,90.0,49.12812172814506,0.7649432736247965,1.6376040576048354,0,normal
2024-10-27,Home Care,FreshLinen Laundry Detergent,North,EcoClean Suppliers,6449.03023127924,2.71028445020737,2.858906119592735,8149.17784536899,5320.448218419197,5904.468809265041,85.380438101898,99.01199864034326,3.952531902595452,45.98136127451665,83.44300385244986,0.0,90.0,45.950139034283815,0.9010883773440509,1.5316713011427938,0,normal
2024-10-20,Personal Care,Smooth & Silky Shampoo,West,Grooming Essentials Inc.,4330.268167511606,3.4299767069204634,3.7593120197282137,9395.553336737901,5944.157635914313,6327.0119302814355,104.77126520521058,91.63151073741443,0.33269429730462874,66.31406846921618,100.95768379831215,0.0,90.0,47.41909911660362,0.9394889248533324,1.5806366372201206,0,normal
2024-04-29,Food,Whole Grain Bread,East,PantryGoods Inc.,4837.120422540559,3.6369216551023063,2.235083545898365,7091.197330755061,5089.0368001591705,5882.385003034356,86.80852609322562,94.76400430141238,1.397065639603968,47.886767455184305,86.7574156701793,0.0,90.0,41.80278671122953,0.8651315406138927,1.393426223707651,0,normal
2024-10-09,Home Care,Antibacterial Floor Cleaner,Central,SparkleHouse Ltd.,2884.158434766773,5.166234131988122,2.6571157960773415,8968.981908426162,5507.272998969506,6460.794543655755,85.80817394502616,92.15385987642871,-0.8876343007171563,32.37972359068151,82.95544795059607,0.0,90.0,48.85711264052677,0.8524141979375325,1.6285704213508925,0,normal
2024-04-25,Baby Products,Baby Powder,Central,TenderCare Baby,6130.983473135212,5.000710121565963,3.0267703153077505,8180.906010961255,4317.58373271242,5472.208843939624,86.27428572714268,92.37755798394342,2.7130775595362864,54.6603882506489,92.73408335419852,0.0,90.0,56.84364114802096,0.789002001905331,1.8947880382673652,0,normal
2024-04-23,Personal Care,Smooth & Silky Shampoo,West,Fresh&Clean Co.,2298.164865850559,4.962687591753365,2.6049695637010233,6552.197160975,6036.0653481152285,5603.764820821051,85.52631227893646,90.13638827128715,1.8160884826512667,41.098335126791326,104.67275166762595,0.6320551950895379,90.0,32.5652396872456,1.0771446591919676,1.0855079895748534,1,weather_impact
2025-01-30,Home Care,Stain Remover Spray,West,CleanHome Solutions,6127.71200819488,4.641817436034444,3.000208981889071,8263.180097942752,5030.815606083,6868.057974947516,93.7231741588687,94.10468395040587,3.797125816625119,53.59990257690022,78.92382124787252,0.0,90.0,49.27539038372632,0.73249463304384,1.6425130127908774,0,normal
2025-02-19,Beverages,Mountain Spring Water,East,FreshJuice Packers,4691.092468394232,4.599806498985627,3.1364580571263443,8005.063962338389,4707.433718319865,5465.585884685178,79.02805748714768,97.58248802094475,1.2303413936933727,41.280364593239796,99.2441624938243,0.0,90.0,51.01546473943016,0.8612862038286343,1.7005154913143385,0,normal
2025-01-31,Snacks,Sea Salt Potato Chips,West,CrunchTime Snacks,5546.522630972039,4.944552637886208,1.9253432245409334,11023.295392044238,3596.887272712932,6992.818843112888,86.97927549098966,93.00707388697057,3.20344253925129,7.333113837596798,97.36185358763684,0.0,90.0,91.94029078145098,0.5143687193120192,3.0646763593816995,0,normal
2024-07-10,Personal Care,Smooth & Silky Shampoo,West,PersonalCare Manufacturers,4458.916170322181,26.806107982004402,10.221512622211797,6481.180885228588,5350.9843085085,5732.1033544635,97.07716755909506,96.89272795676366,0.8867086803353055,53.61620894263028,83.85252509773713,0.0,90.0,36.33638511099527,0.9335114839375274,1.2112128370331758,1,normal
2024-12-17,Beverages,Sparkling Citrus Soda,North,FreshJuice Packers,4899.261754593995,5.313765923308387,3.2213601375963217,8659.738710546624,6406.005188648258,6115.001393152795,70.01421002773009,92.99469519970044,3.361293124439233,78.26646526857951,87.31913390549667,0.0,90.0,40.554472509132935,1.0475885084541945,1.3518157503044312,0,normal
2024-06-28,Personal Care,MintFresh Toothpaste,East,Fresh&Clean Co.,5938.221997655732,4.526537876824451,3.061119875924248,9349.86779958316,2543.535112766725,6411.850648688555,88.19068325151615,96.05105774151009,0.9736030275028558,112.41448297171215,96.62257298544256,0.0,90.0,110.27802705754112,0.3966928196131589,3.6759342352513706,1,competitor_disruption
2025-02-07,Home Care,FreshLinen Laundry Detergent,East,ShineSmart Products,6594.855348698207,4.822061825008062,3.266851600484319,7524.110672461146,5080.064466990219,5794.542362104801,63.50603006338844,98.70174748576002,2.3748054972734374,66.11035058771427,90.76647000940513,0.0,90.0,44.43316057120205,0.8766981324034957,1.4811053523734017,0,normal
2024-09-29,Food,Tomato Paste,East,GoldenHarvest Ltd.,4728.179696720346,4.537647476206678,2.9689769057090913,8095.252197007185,4973.098228460101,6214.439554665467,72.93525046418449,100.36545730393479,0.6996804399533234,59.86760009733515,86.10827287707974,0.0,90.0,48.83425879673713,0.8002488695423172,1.6278086265579044,0,normal
2024-10-24,Beverages,PowerCharge Berry Blast,West,AquaPure Sources,4487.592912840303,6.241392331313189,3.1906806406792265,7567.457178164651,3501.1368988785857,5983.146952668738,64.48740294919756,94.295410197077,2.098057912467877,55.88095417962414,97.2652554931863,0.0,90.0,64.84285587851627,0.5851664561434397,2.1614285292838757,0,normal
2024-09-25,Pet Care,Grain-Free Dog Treats,West,FurryFriends Ltd.,4632.771009669505,3.2459144373306454,3.046436200911756,6651.441406817083,6015.684984059268,5985.434475757503,76.47180603927737,96.41812193860804,2.281998044895958,32.68631884034923,78.50069670201306,0.0,90.0,33.17049392268286,1.0050540204598826,1.1056831307560953,0,normal
2025-02-04,Snacks,Dark Chocolate Bar,South,Sweet&Salty Ltd.,5527.537158680015,4.049137714533312,3.5311783503614604,4783.268744358324,4263.258147608634,5990.736519150747,86.11857051344681,93.8937670674303,3.23165073907513,45.02799310027634,92.78869509832342,0.0,90.0,33.65924777772167,0.7116417378698201,1.1219749259240555,0,normal
2025-03-13,Beverages,PowerCharge Berry Blast,East,FreshJuice Packers,5727.165744398028,3.9400499210152833,2.740724196394453,8196.010908616097,5225.862445521567,6593.345691301523,85.45210767557481,94.73818076932152,2.4004684666970304,36.147490656301684,84.19931092615312,0.0,90.0,47.05066959219262,0.7925964586410127,1.568355653073087,0,normal
2024-05-12,Snacks,Sea Salt Potato Chips,Central,Sweet&Salty Ltd.,4163.822118512703,5.568709016035673,2.4797681146903607,10673.006880498082,4361.80726094734,5372.837720476002,94.32542555319858,89.2071830541142,1.3463419616737031,39.358399397648,91.15840091394077,0.0,90.0,73.40769255939118,0.8118256102030399,2.4469230853130393,0,normal
2024-12-17,Beverages,PowerCharge Berry Blast,North,EnergyFuel Inc.,5759.387939309157,4.607570445542184,3.16313489146419,10289.49909261904,4169.828835233927,6254.454718815346,96.88867177937036,95.9364224882222,2.843309628306109,62.3928948378542,90.7359618747926,0.5438483545811547,90.0,74.0282119424823,0.6666974217096471,2.46760706474941,1,weather_impact
2024-09-07,Beverages,Mountain Spring Water,West,BeverageCo Distributors,4427.4133361536815,4.617281207841443,2.5536152370714156,7280.897429441009,5103.272865223023,6069.47929464086,82.89714814872616,102.4137411347337,3.948479410097344,57.704899533061756,94.39382480829977,0.7742694960355945,90.0,42.80134114946734,0.8408090080691165,1.4267113716489115,1,weather_impact
2024-11-16,Beverages,Sparkling Citrus Soda,North,AquaPure Sources,6870.663376192469,6.178228092882562,3.5528065564743616,10413.923786732481,3721.8111545298198,5739.6757921658655,86.72906222954458,94.22365933898834,0.9080146451185336,23.275963561650133,86.71303163834976,0.0,90.0,83.94238735668534,0.6484357809215902,2.798079578556178,0,normal
2024-10-30,Baby Products,UltraDry Diapers,North,PureBaby Essentials,4187.915068056435,4.457691663874382,2.1307865485899273,10014.005164118902,5569.985954327814,6074.521598962335,93.68123472789298,93.58797729122259,3.5512811989013504,64.85124745990534,89.98191024715562,0.0,90.0,53.93553186433874,0.916942324360044,1.7978510621446246,0,normal
2024-06-25,Home Care,FreshLinen Laundry Detergent,Central,SparkleHouse Ltd.,5676.310059997579,4.350481789096168,2.516738299536468,5397.419591846106,4339.377780595344,6283.534609392795,93.7092329206772,96.80068840281042,2.5415628015383525,38.44732943989253,92.19528698564379,0.0,90.0,37.314701771176075,0.6905950313552386,1.243823392372536,0,normal
2024-05-06,Snacks,Sea Salt Potato Chips,East,CrunchTime Snacks,4232.712909774801,7.077677132919444,3.4654796429439987,9546.434973719508,5392.372956585975,5712.88131234047,95.31543707851702,98.32308905797268,2.7271915303498018,42.324599483009756,88.96375275884363,0.0,90.0,53.110764317924094,0.943897249350838,1.7703588105974697,0,normal
2024-07-06,Personal Care,Coconut Oil Body Lotion,North,PersonalCare Manufacturers,4456.128134220684,6.210690573755903,3.498175493795392,5374.388396828743,5105.778784912158,5181.3759070176675,101.1903156939018,90.81392744650277,0.5092606202844643,40.49012812308901,84.96111104865179,0.0,90.0,31.578268212737733,0.9854098364098384,1.052608940424591,0,normal
2024-09-24,Pet Care,Dog Food,South,FurryFriends Ltd.,5700.925715437103,4.230689975508065,2.859497342984966,8378.23325850143,4673.747776581534,5980.797832165456,81.9196846188259,89.21336905161198,0.2258120484816355,63.5417160290173,102.179963382332,0.0,90.0,53.77846853748766,0.7814589136328185,1.7926156179162551,0,normal
2025-02-14,Snacks,Sea Salt Potato Chips,East,Sweet&Salty Ltd.,3923.5369194671966,4.485916947286141,2.4707371567714427,9178.611934566796,5925.5808090139,5594.751129008111,83.99426346450272,95.777227211343,1.4819288475983288,24.43399427468147,98.15330493571078,0.0,90.0,46.46942922761818,1.0591321530443913,1.548980974253939,0,normal
2024-09-03,Baby Products,UltraDry Diapers,Central,LittleOnes Ltd.,5291.14430823604,5.240632744025154,2.326395259965737,7286.396281677994,5246.152894580668,6072.578183448003,68.10582010519758,97.24790690988796,2.491057333854465,49.45370564886575,93.04527673122077,0.0,90.0,41.66708306884224,0.8639086622021732,1.3889027689614077,0,normal
2024-09-13,Snacks,Sea Salt Potato Chips,Central,SnackMasters Co.,5465.584016541032,5.138131706402721,2.6536491816858105,8575.754065182982,5086.015995651032,5740.699174152486,81.75367145639123,90.81198480247868,3.6521699778678496,62.254764899810425,82.4808779550013,0.0,90.0,50.58431239215115,0.8859575883284101,1.6861437464050382,0,normal
2024-04-18,Snacks,Sea Salt Potato Chips,Central,Sweet&Salty Ltd.,4820.489537258488,6.194922134864996,3.0718847411580046,8968.444406763583,4348.1641108689655,6635.954390369078,89.98467322614064,95.7236838918272,1.4985849530915019,36.45191115307451,91.21524570173426,0.0,90.0,61.87745571294413,0.6552432182444716,2.0625818570981376,0,normal
2024-08-15,Pet Care,Dog Chew Toys,Central,HappyPaws Supplies,4547.438330798637,4.607197803480813,3.112393451366079,9366.295721403805,5896.333895875422,5125.323134488301,59.23370233139444,88.59972949034369,1.8870957208651162,89.41861832297764,91.57148580184571,0.0,90.0,47.65484394272011,1.1504316393631828,1.5884947980906705,0,normal
2024-10-22,Pet Care,Dog Food,East,PetHealth Distributors,3538.4438227491846,2.8932379086005042,3.1726008886147348,6577.097142221243,5742.915654997558,7101.085233283519,91.49935550428468,97.97123767624876,1.1451916273959881,41.623760512088026,85.29087728148299,0.0,90.0,34.35762008709515,0.8087377444900843,1.1452540029031717,0,normal
2025-02-22,Pet Care,Dog Chew Toys,Central,HappyPaws Supplies,5879.176301434426,5.373768428093495,3.2945889171006892,6217.777428431283,6761.588375978198,5183.88862963774,92.59025520630925,93.41568355573249,1.9412330790478562,65.3869912992246,74.49740842312315,0.0,90.0,27.58720473367365,1.3043467672743405,0.919573491122455,0,normal
2024-11-03,Beverages,PowerCharge Berry Blast,West,FreshJuice Packers,4525.820843420355,2.9351145379531136,2.80157147754234,5999.789259233397,3501.7653669663478,6068.453712703572,100.72469491542905,97.85946086563753,1.5087365937241692,29.87131106416404,86.58095230430425,0.0,90.0,51.40083898109204,0.5770440927374673,1.7133612993697347,0,normal
2024-10-15,Snacks,Caramel Popcorn,West,Sweet&Salty Ltd.,4818.224724117067,3.407856472205672,3.6318834230277384,3757.780384347835,11243.583065736411,7777.808564776638,79.13723323467751,92.88970523614205,10.002126056990333,67.19399742864725,98.32157310712155,0.0,90.0,10.02646672962979,1.4455978148723312,0.33421555765432637,1,demand_spike
2024-03-22,Beverages,Sparkling Citrus Soda,West,EnergyFuel Inc.,6842.90304830465,3.1326554313004937,3.348379571509579,5788.792346852259,5970.727226907475,6124.717152107027,93.01244454661048,90.78023993788277,0.20911715386285135,40.88401874981896,103.28538043142699,0.0,90.0,29.08586572552512,0.9748576266666329,0.969528857517504,0,normal
2024-11-02,Baby Products,Baby Powder,Central,TenderCare Baby,5443.273298006406,5.736078816342273,2.3967983746409773,8313.764976160091,5521.523914430379,5468.810516460258,68.55259157502444,94.01827204111476,3.137498302837262,40.70103244947271,90.52129654507694,0.0,90.0,45.17103487190694,1.0096389146801596,1.5057011623968979,0,normal
2024-03-28,Home Care,Stain Remover Spray,West,ShineSmart Products,5099.069075923409,4.0450113521133595,2.8034481248310605,10409.640646898388,6706.131240634412,6188.522386768967,73.23917927567686,94.79572552132382,3.2746343700449096,27.835044649945583,83.09533569810645,0.0,90.0,46.567716646328044,1.0836401359672043,1.552257221544268,0,normal
2024-09-27,Food,Instant Noodles,North,QualityConserve Foods,5635.381358822269,4.616538954242347,3.049409019464412,7581.391496985785,5268.342373560731,6632.328453511271,92.17710460547981,99.14625270499275,1.722758369767536,25.8212597403695,92.36064503581039,0.0,90.0,43.17140549767493,0.79434280290681,1.4390468499224978,0,normal
2025-01-19,Food,Tomato Paste,East,QualityConserve Foods,3014.337843600685,5.744896418447097,3.3451331995864595,9131.811170022354,5581.25871817032,6498.509855790885,76.2751509060499,93.6777100646067,2.4987109098498097,37.907837488019176,86.11468733418486,0.0,90.0,49.0846866153662,0.8588520817886899,1.6361562205122067,0,normal
2024-06-24,Home Care,Antibacterial Floor Cleaner,East,EcoClean Suppliers,6113.360505943939,3.9619114961837134,3.395435056101947,7350.607519402364,4721.924434131687,6050.120982405989,93.17857878176105,87.65680834668676,1.2137637299657853,60.584630648839564,85.06175594858873,0.0,90.0,46.70092218928572,0.7804677704566976,1.556697406309524,0,normal
2024-04-03,Food,Whole Grain Bread,South,GoldenHarvest Ltd.,3278.0270358672806,3.955858977642149,2.1451314629505345,8661.048202292368,4877.960422984609,5596.5194729914765,79.03195094146903,97.02043445843647,1.5301486505671993,53.17306167937567,91.93062057934928,0.0,90.0,53.26641127395445,0.8716060841966873,1.7755470424651485,0,normal
2024-07-08,Baby Products,Baby Wipes,East,LittleOnes Ltd.,5538.1329645684655,4.987356187658221,3.0632572272848337,9119.260457118566,5131.546942201209,6097.868023885,102.19144334338687,95.65543120374058,2.330411322362778,48.597282554728146,89.3558144405988,0.0,90.0,53.312932103122115,0.8415313224394548,1.7770977367707372,0,normal
2024-09-26,Food,Tomato Paste,Central,GoldenHarvest Ltd.,4214.320403388004,4.421098967663568,3.204363467487287,9431.643614878929,4963.438892186054,6586.043081124581,101.44914209728624,95.00400297583529,1.262357566542585,30.31765697346141,90.37641022321503,0.0,90.0,57.00670736408485,0.7536298853572844,1.9002235788028283,0,normal
2024-05-23,Food,Whole Grain Bread,Central,PantryGoods Inc.,4356.469302295609,6.049125417240026,2.7037490530990387,8316.921086662329,2844.680716964135,6018.718534396853,83.58065053215712,92.14874666516212,1.5185180062120032,47.139048703939714,85.66205324612325,0.0,90.0,87.71024147347767,0.4726389348009619,2.923674715782589,0,normal
2024-06-15,Beverages,PowerCharge Berry Blast,South,EnergyFuel Inc.,5353.127237997876,6.37890169984647,2.948587934760028,7283.005201870013,5887.422006189201,5674.973061468279,74.65836787838658,95.44196750286974,1.5931373790599903,59.50198713575591,90.88667121084147,0.0,90.0,37.11134615905073,1.037436115100422,1.2370448719683578,0,normal
2024-03-30,Personal Care,Coconut Oil Body Lotion,West,Fresh&Clean Co.,4683.441647737488,1.8121885239598567,2.2078580536866785,6007.182982825404,4324.878846582318,5728.216579876708,83.67402326520667,97.87225984347657,0.47769281753631465,65.2805674628202,87.01636852250361,0.0,90.0,41.66948852848795,0.7550131504761304,1.3889829509495986,0,normal
2024-08-08,Personal Care,Smooth & Silky Shampoo,East,PersonalCare Manufacturers,6965.341461722084,5.15710869450332,2.461978610275677,10828.215081899434,4878.460701183633,5008.941625477934,66.3403545170573,97.90552604491484,3.1187768152532964,49.092447821039336,87.32734120988708,0.0,90.0,66.58789982220567,0.973950400294024,2.2195966607401894,0,normal
2025-02-07,Personal Care,Smooth & Silky Shampoo,East,PersonalCare Manufacturers,5550.986657571313,5.716110698081099,3.248307691483678,6445.495566596408,5070.932269205117,5761.388058983319,79.83215904788727,95.95750775169475,3.3002464832257057,35.164357087901465,89.27570103708553,0.0,90.0,38.13201532431486,0.8801580829637706,1.2710671774771618,0,normal
2025-02-03,Home Care,Stain Remover Spray,Central,EcoClean Suppliers,3464.2097314249822,4.774899800241229,3.5777647946411775,6867.277193410207,6058.0431679115945,7014.356765216145,82.95580018419327,91.19924978730843,0.2335747995560804,35.46395228445638,91.63338831686708,0.0,90.0,34.007403065984995,0.8636633936205151,1.1335801021994998,0,normal
2024-11-25,Pet Care,Dog Chew Toys,Central,HappyPaws Supplies,6018.573303186041,5.134040886233024,7.5034106926023245,9500.766301637648,4398.789149532786,3504.8401945359383,81.23841081238976,92.17166405379957,3.8641242650921144,57.30331166166543,65.82899966673888,0.0,90.0,64.79578342130878,1.2550612596804036,2.1598594473769595,1,production_issue
2025-01-28,Beverages,PowerCharge Berry Blast,Central,EnergyFuel Inc.,7236.29962084824,5.205629814693488,2.694150169433511,8265.419277340648,5301.164461742472,5948.562676936961,79.3164835933047,93.23861483833296,2.6805499310035823,37.693955139659735,94.28781341000908,0.0,90.0,46.77511518643116,0.8911672868969672,1.559170506214372,0,normal
2024-09-19,Beverages,Mountain Spring Water,Central,BeverageCo Distributors,3687.1626673526744,6.018812079700944,2.321630966371904,6768.172063686934,5314.81102224724,6494.9794628404425,83.18330438533296,82.56091465355806,2.750813743341816,57.971529799054764,85.6298540890836,0.0,90.0,38.20364657570746,0.8182952775531824,1.2734548858569152,1,quality_issue
2024-04-26,Beverages,PowerCharge Berry Blast,West,EnergyFuel Inc.,6384.472438180388,3.965863000943235,1.5319189849504218,4337.624277431836,5284.8672718775915,6569.251819796848,79.14752842855016,96.87576343638818,8.92806853791859,57.03912355911956,95.52327535187324,0.0,90.0,24.622894318540443,0.804485414298066,0.8207631439513481,1,demand_spike
2024-10-30,Pet Care,Grain-Free Dog Treats,East,PetHealth Distributors,5349.890120114737,5.033967612351482,2.874849520206055,9641.176188626505,5177.895353455535,6239.58410515992,82.35206398245386,100.42752480251748,3.4554213880652673,50.0819056635986,90.47941349564086,0.0,90.0,55.85962363371641,0.8298462311251794,1.8619874544572135,0,normal
2025-01-08,Food,Whole Grain Bread,South,FreshFoods International,5994.981668792354,4.738905901537424,3.0425610286489073,5668.886003045618,3842.210861543934,5953.486461103463,93.14050797333323,96.5477149615958,2.5405025205710983,29.632521152897592,94.35953504980857,0.0,90.0,44.26268786899163,0.6453715628055346,1.4754229289663876,0,normal
2024-12-20,Food,Tomato Paste,West,QualityConserve Foods,2743.8676925070554,5.4236835996271555,2.9812495884627532,7570.349722241422,5703.487898054242,6919.231965431238,99.09880171618032,95.54448730250208,1.0816245266171638,61.35026915882986,89.5947833516924,0.0,90.0,39.81957983021616,0.8242949400380125,1.327319327673872,0,normal
2025-02-22,Baby Products,UltraDry Diapers,East,SafeNest Infant Care,5701.324137048743,4.359602320941394,2.899701092534534,8303.996246695193,5645.637634684679,4891.589248048079,79.08959328685044,97.8504500906325,0.0052206421100264855,58.395571633009695,83.83803539469528,0.0,90.0,44.12608522204059,1.1541520247100658,1.470869507401353,0,normal
2024-04-25,Personal Care,MintFresh Toothpaste,East,Grooming Essentials Inc.,3472.429506190674,5.130893487943796,3.162669647987496,8741.383134320911,2467.612868362361,5728.901589075461,74.86091453740418,99.28595324857163,0.9216197966606918,24.527317559371138,95.45628480490579,0.0,90.0,106.27335324428938,0.43073053882927465,3.5424451081429793,0,normal
2024-10-22,Beverages,Mountain Spring Water,North,FreshJuice Packers,5411.786291045867,4.633268451960981,2.77892251488174,8862.104369715546,4575.642728451595,6719.262887696427,95.79702364728757,94.43648840115479,3.026239081898477,13.143393301364043,86.3560169278143,0.0,90.0,58.103996939777446,0.6809739111160551,1.9367998979925813,0,normal
2025-02-02,Baby Products,Baby Wipes,Central,PureBaby Essentials,3568.482002276686,5.181764683199763,2.609893538816799,7445.256367183231,4489.02491405457,6898.034164625841,94.51199885067913,90.38398678120222,3.051919662987978,55.393516074322314,94.56880201078947,0.0,90.0,49.75639371396497,0.6507687272810225,1.6585464571321655,0,normal
2024-11-29,Food,Tomato Paste,West,PantryGoods Inc.,3154.4203646758388,5.794437907998861,3.189946018401742,7196.1798435639275,4835.7168435729745,6330.04773026519,84.78266507071606,96.16367073919335,1.331377886024534,20.181546807327052,91.5930832009973,0.0,90.0,44.64392814766346,0.7639305499155198,1.4881309382554486,0,normal
2024-10-20,Snacks,Caramel Popcorn,Central,Sweet&Salty Ltd.,4238.354093861964,4.867756945876617,3.0337029434189016,5927.922688171627,5054.4039881783265,6645.839180679471,88.55541513332393,91.7328926733968,2.6712624202983637,94.76533164821477,88.95570475223687,0.0,90.0,35.184698544297376,0.7605366080588132,1.1728232848099125,1,competitor_disruption
2025-02-25,Personal Care,Coconut Oil Body Lotion,West,Grooming Essentials Inc.,4128.321921163115,4.618429108202976,2.3946585070965614,8909.03274502136,3576.6085739858045,5893.7250432897035,75.40000942704671,98.0243092083498,2.1055610953899104,43.18237928968588,96.5522577752172,0.0,90.0,74.72749025280999,0.6068502598467754,2.490916341760333,0,normal
2024-09-18,Home Care,Stain Remover Spray,Central,CleanHome Solutions,6492.017869361056,5.246015964176034,2.621320756734916,6515.738262716768,5292.804311958912,5939.113436653414,82.16515914541768,95.11544044294088,0.4029021187203763,55.19590430524201,90.0344657574782,0.0,90.0,36.931678626364544,0.8911775079583787,1.2310559542121515,0,normal
2025-01-23,Food,Whole Grain Bread,West,QualityConserve Foods,5076.988419724893,5.8357540138575015,2.3541826419328045,5675.628403782261,5523.9382175252995,5904.035964795449,78.93643023094332,97.06693680412772,1.1559908154878622,48.838664525491296,94.92999633468136,0.0,90.0,30.823815439005312,0.9356206924319915,1.0274605146335105,0,normal
2024-12-05,Personal Care,MintFresh Toothpaste,South,Grooming Essentials Inc.,4441.485257906113,6.1529445518228645,4.402326693029862,8289.451554155268,5872.121667651609,6706.774702336961,85.40057182265032,99.02133213302884,2.8460497149246926,51.99130607112601,88.29223333991852,0.0,60.742432924829735,42.34986274119761,0.875550756998812,1.4116620913732536,0,normal
2025-03-05,Food,Tomato Paste,East,GoldenHarvest Ltd.,4606.390562651406,4.076666055631212,3.036130950486995,6146.937639309671,4163.911689312834,5583.697875478625,85.6231661267464,96.6153951103332,2.747135903208746,46.1165829467352,81.77221680250696,0.0,90.0,44.287233481102675,0.7457265386078774,1.4762411160367557,0,normal
2024-10-31,Beverages,Sparkling Citrus Soda,Central,BeverageCo Distributors,4732.743885576973,6.6935507907153555,2.8817839099602094,6995.926198019672,5603.058308752609,6101.195228654567,81.86903339010934,97.88235197394137,0.17140368365605818,27.794655829956575,91.79049791445624,0.0,90.0,37.45771940526433,0.9183542074571828,1.2485906468421444,0,normal
